num_cells,deltaBIC,params1,params2,model1BIC,model2BIC,num_cells_nonzero_AD,total_DP,median_DP,total_AD,median_AD,new_mutation,as_mutation,fraction_b_allele,num_cells_minor_cpt
3484,-16.31187267594396,[0.00449476 1.        ],[0.00449476 0.00449476 0.16656908 0.83343092],2077.2384132490124,2093.5502859249564,5,79626,20.0,10,0.0,False,False,0.000748688527604652,580.326664664664
3484,-16.31187267594578,[0.00347593 1.        ],[0.00347593 0.00347593 0.13392506 0.86607494],2123.2960754057185,2139.6079480816643,4,102994,24.0,10,0.0,False,False,0.00046551423163723526,466.59492162566204
3484,-16.311872675946233,[0.00345853 1.        ],[0.00345853 0.00345853 0.13393215 0.86606785],2117.8358309857804,2134.1477036617266,4,102934,24.0,8,0.0,False,False,0.002995318900331751,466.61959996451725
3485,-16.31244664638689,[0.00450777 1.        ],[0.00450777 0.00450777 0.16616744 0.83383256],2091.0695336709177,2107.3819803173046,6,79840,20.0,12,0.0,False,False,0.000749043871762397,579.0935387175927
3485,-16.312446646388707,[0.0044815 1.       ],[0.0044815  0.0044815  0.16606887 0.83393113],2080.4627189814837,2096.7751656278724,5,79884,20.0,10,0.0,False,False,0.0007442373161885074,578.7499954634457
3487,-16.31359409335164,[0.00449968 1.        ],[0.00449968 0.00449968 0.16586517 0.83413483],2092.8744023157706,2109.187996409122,6,80028,20.0,12,0.0,False,False,0.0007463393702480367,578.3718420303968
3488,-16.314167570059453,[0.00452151 1.        ],[0.00452151 0.00452151 0.1343955  0.8656045 ],2571.9759115276274,2588.290079097687,58,103284,24.0,124,0.0,False,False,0.0039138424344175166,468.77150029257035
3489,-16.314740882372462,[0.00348954 1.        ],[0.00348954 0.00348954 0.13366808 0.86633192],2144.9778583574594,2161.292599239832,5,103280,24.0,12,0.0,False,False,0.000466440507767931,466.3679273470774
3489,-16.31474088237337,[0.00340918 1.        ],[0.00340918 0.00340918 0.13334255 0.86665745],2103.405007175498,2119.7197480578716,2,103456,24.0,4,0.0,False,False,0.0004545885873153973,465.23215204642406
3489,-16.314740882374736,[0.00361363 1.        ],[0.00361363 0.00361363 0.13358576 0.86641424],2195.234040636729,2211.5487815191036,12,103414,24.0,26,0.0,False,False,0.0004827295853021162,466.0807056458037
3489,-16.314740882374736,[0.00344604 1.        ],[0.00344604 0.00344604 0.13345367 0.86654633],2113.491016460017,2129.8057573423916,4,103452,24.0,8,0.0,False,False,0.00045988704637807865,465.619868007648
3489,-16.314740882374736,[0.00730839 1.        ],[0.00730839 0.00730839 0.16604102 0.83395898],3164.2034802163507,3180.5182210987255,117,80346,20.0,250,0.0,False,False,0.0060948984936867396,579.3171109502198
3489,-16.314740882374736,[0.0044838 1.       ],[0.0044838  0.0044838  0.16529919 0.83470081],2092.2279890527548,2108.5427299351295,6,80356,20.0,12,0.0,False,False,0.0007411680358438417,576.7288790545826
3490,-16.315314030392983,[0.00426177 1.        ],[0.00426177 0.00426177 0.13431606 0.86568394],2462.090677927559,2478.405991957952,47,103314,24.0,96,0.0,False,False,0.0036893416206410243,468.76303820071564
3490,-16.315314030392983,[0.00358139 1.        ],[0.00358139 0.00358139 0.13392439 0.86607561],2165.97508606865,2182.290400099043,11,103284,24.0,22,0.0,False,False,0.0031017521330189844,467.39612895242635
3490,-16.315314030394347,[0.00380627 1.        ],[0.00380627 0.00380627 0.13329062 0.86670938],2360.083206857684,2376.3985208880786,15,103382,24.0,46,0.0,False,False,0.0005073403536563682,465.18427685271246
3490,-16.315314030394802,[0.00346353 1.        ],[0.00346353 0.00346353 0.13337697 0.86662303],2132.146091271817,2148.461405302212,4,103536,24.0,10,0.0,False,False,0.0030015745105818354,465.48562559585207
3490,-16.315314030394802,[0.00354153 1.        ],[0.00354153 0.00354153 0.13368906 0.86631094],2162.624504841325,2178.9398188717196,7,103430,24.0,18,0.0,False,False,0.00047346324464426093,466.5748262176089
3493,-16.317032489611847,[0.00456959 1.        ],[0.00456959 0.00456959 0.16504197 0.83495803],2127.304456075073,2143.621488564685,10,80598,20.0,20,0.0,False,False,0.0038154177773517903,576.4916052881742
3495,-16.31817730933608,[0.00346197 1.        ],[0.00346197 0.00346197 0.13347776 0.86652224],2122.6712917181017,2138.9894690274377,3,103756,24.0,10,0.0,False,False,0.0004620957794531381,466.50475466821985
3495,-16.318177309337898,[0.00379527 1.        ],[0.00379527 0.00379527 0.13333835 0.86666165],2325.640416469203,2341.958593778541,13,103866,24.0,46,0.0,False,False,0.0005060556732988481,466.01754205273795
3496,-16.318749473555272,[0.003441 1.      ],[0.003441   0.003441   0.13322933 0.86677067],2129.09785158714,2145.4166010606955,3,103836,24.0,8,0.0,False,False,0.0029825605805991235,465.76973713118036
3497,-16.319321474125445,[0.00341829 1.        ],[0.00341829 0.00341829 0.13307509 0.86692491],2115.6227266305386,2131.942048104664,3,103970,24.0,6,0.0,False,False,0.0004548897566631964,465.3635997100535
3498,-16.319893311158467,[0.0035107 1.       ],[0.0035107  0.0035107  0.13321196 0.86678804],2161.492389758139,2177.8122830692973,8,103968,24.0,16,0.0,False,False,0.0030430289670481006,465.9754260550474
3499,-16.32046498473528,[0.00458993 1.        ],[0.00458993 0.00458993 0.13365609 0.86634391],2685.639115662651,2701.9595806473862,64,104032,24.0,134,0.0,False,False,0.003976461268817713,467.6626465067272
3499,-16.32046498473528,[0.00344517 1.        ],[0.00344517 0.00344517 0.13257517 0.86742483],2139.748874967138,2156.069339951873,5,104320,24.0,10,0.0,False,False,0.0029884248927908885,463.88051093212744
3499,-16.3204649847371,[0.00363315 1.        ],[0.00363315 0.00363315 0.13317741 0.86682259],2199.345705787858,2215.6661707725953,15,104152,24.0,30,0.0,False,False,0.00048385372391783005,465.9877678492624
3500,-16.32103649495457,[0.00341134 1.        ],[0.00341134 0.00341134 0.13264694 0.86735306],2124.101430194935,2140.4224666898895,3,104270,24.0,6,0.0,False,False,0.0004525032907187521,464.2643054016166
3500,-16.321036494957298,[0.00346337 1.        ],[0.00346337 0.00346337 0.13088283 0.86911717],2107.316078676458,2123.637115171415,4,103252,26.0,8,0.0,False,False,0.003010075350385082,458.08990415866333
3501,-16.321607841907735,[0.00342159 1.        ],[0.00342159 0.00342159 0.13237359 0.86762641],2127.481658505207,2143.803266347115,4,104542,24.0,8,0.0,False,False,0.00045292831509246466,463.43992658457915
3501,-16.321607841910463,[0.00349282 1.        ],[0.00349282 0.00349282 0.13036744 0.86963256],2137.051641300621,2153.3732491425317,6,103498,26.0,12,0.0,False,False,0.0004553501505332254,456.41641053800015
3501,-16.321607841910918,[0.00349269 1.        ],[0.00349269 0.00349269 0.13037604 0.86962396],2134.982381904049,2151.30398974596,6,103502,26.0,12,0.0,False,False,0.0004553625780627931,456.4465072720552
3502,-16.32217902568982,[0.00345801 1.        ],[0.00345801 0.00345801 0.13049675 0.86950325],2115.8025435358586,2132.1247225615484,4,103470,26.0,8,0.0,False,False,0.00300674844149803,456.99963424039265
3502,-16.32217902569073,[0.0034761 1.       ],[0.0034761  0.0034761  0.13056878 0.86943122],2117.3588216793337,2133.6810007050244,5,103478,26.0,10,0.0,False,False,0.00045387029050947877,457.25186517801535
3502,-16.32217902569164,[0.00345948 1.        ],[0.00345948 0.00345948 0.13057754 0.86942246],2115.115752141786,2131.4379311674775,4,103426,26.0,8,0.0,False,False,0.003007748120857374,457.2825356859207
3502,-16.322179025693913,[0.00346209 1.        ],[0.00346209 0.00346209 0.13085865 0.86914135],2105.1372174035623,2121.4593964292562,4,103348,26.0,8,0.0,False,False,0.003009044928369038,458.2669900773994
3502,-16.322179025695277,[0.00345961 1.        ],[0.00345961 0.00345961 0.13064406 0.86935594],2105.5270749267142,2121.8492539524095,4,103422,26.0,8,0.0,False,False,0.0030076343211574617,457.51548411643245
3503,-16.322750046392684,[0.00346031 1.        ],[0.00346031 0.00346031 0.13079368 0.86920632],2104.006172326771,2120.3289223731636,4,103430,26.0,8,0.0,False,False,0.00045258686317362686,458.1702726486252
3503,-16.32275004639405,[0.00406 1.     ],[0.00406    0.00406    0.13065618 0.86934382],2423.691329477568,2440.014079523962,37,103596,24.0,74,0.0,False,False,0.0035295379273188716,457.68859498764664
3503,-16.32275004639405,[0.00360825 1.        ],[0.00360825 0.00360825 0.13086858 0.86913142],2191.38833572475,2207.711085771144,12,103402,26.0,24,0.0,False,False,0.00047220622878830685,458.4326476748789
3503,-16.322750046394958,[0.00350057 1.        ],[0.00350057 0.00350057 0.13086914 0.86913086],2133.2675876881035,2149.5903377344985,6,103326,24.0,12,0.0,False,False,0.0004581167034700145,458.4345835197892
3503,-16.322750046394958,[0.00345741 1.        ],[0.00345741 0.00345741 0.13247734 0.86752266],2136.472025499336,2152.7947755457308,6,104616,24.0,12,0.0,False,False,0.0029993781767445413,464.0681102402838
3503,-16.322750046395868,[0.00347983 1.        ],[0.00347983 0.00347983 0.13064137 0.86935863],2131.734136349825,2148.0568863962208,5,103396,26.0,10,0.0,False,False,0.00045460912450918754,457.63672019801305
3503,-16.322750046396777,[0.00355154 1.        ],[0.00355154 0.00355154 0.13069719 0.86930281],2154.51036174904,2170.8331117954367,9,103448,26.0,18,0.0,False,False,0.0030873661506078567,457.8322455663307
3504,-16.32332090411137,[0.0034546 1.       ],[0.0034546 0.0034546 0.1303728 0.8696272],2108.9819110728486,2125.30523197696,4,103630,25.0,8,0.0,False,False,0.00045038561306161165,456.8262782956373
3504,-16.323320904111824,[0.00476495 1.        ],[0.00476495 0.00476495 0.13314165 0.86685835],2727.8995703987653,2744.222891302877,73,104744,24.0,156,0.0,False,False,0.0041305373500594355,466.5283295973395
3504,-16.32332090411228,[0.00345887 1.        ],[0.00345887 0.00345887 0.13063733 0.86936267],2110.707397270842,2127.0307181749545,4,103502,26.0,8,0.0,False,False,0.00045185759888718605,457.75321469518286
3504,-16.32332090411319,[0.00345413 1.        ],[0.00345413 0.00345413 0.13037095 0.86962905],2107.25342026897,2123.576741173083,4,103644,25.0,8,0.0,False,False,0.003003813061183857,456.81979888172526
3504,-16.32332090411319,[0.00349046 1.        ],[0.00349046 0.00349046 0.1302679  0.8697321 ],2140.126660703231,2156.4499816073444,6,103654,25.0,12,0.0,False,False,0.003035763926717817,456.45871888814236
3504,-16.323320904113643,[0.0034534 1.       ],[0.0034534  0.0034534  0.13028894 0.86971106],2113.020444777399,2129.3437656815127,4,103666,25.0,8,0.0,False,False,0.0004499396126274177,456.5324395216457
3504,-16.323320904114098,[0.00352768 1.        ],[0.00352768 0.00352768 0.13029853 0.86970147],2155.9990703797457,2172.32239128386,7,103666,25.0,16,0.0,False,False,0.0030680245007325795,456.56604611191017
3504,-16.323320904114098,[0.0034538 1.       ],[0.0034538  0.0034538  0.13027199 0.86972801],2116.682073481181,2133.005394385295,4,103654,25.0,8,0.0,False,False,0.003003865047006312,456.4730529365851
3504,-16.323320904114553,[0.00358308 1.        ],[0.00358308 0.00358308 0.13041887 0.86958113],2178.868372176819,2195.1916930809334,11,103626,25.0,22,0.0,False,False,0.0004673009418898738,456.9877296649537
3504,-16.323320904114553,[0.00347743 1.        ],[0.00347743 0.00347743 0.13062598 0.86937402],2121.6682148205778,2137.9915357246923,5,103496,26.0,10,0.0,False,False,0.00045424256422564824,457.713416639484
3504,-16.323320904114553,[0.00345347 1.        ],[0.00345347 0.00345347 0.13029035 0.86970965],2113.3609376804657,2129.68425858458,4,103664,25.0,8,0.0,False,False,0.0004499531623774278,456.5373797902979
3505,-16.32389159893546,[0.00346151 1.        ],[0.00346151 0.00346151 0.13077984 0.86922016],2118.7372873123413,2135.061178911277,4,103452,26.0,8,0.0,False,False,0.00045269554217546113,458.3833247643703
3505,-16.32389159893728,[0.0034752 1.       ],[0.0034752  0.0034752  0.13052683 0.86947317],2119.8210255012195,2136.144917100157,4,103620,24.0,10,0.0,False,False,0.0030215912833885146,457.4965365441922
3505,-16.323891598941827,[0.00365295 1.        ],[0.00365295 0.00365295 0.13242984 0.86757016],2246.590780122678,2262.91467172162,17,104792,24.0,34,0.0,False,False,0.0031691909327664185,464.1665985534545
3506,-16.324462130961365,[0.00345406 1.        ],[0.00345406 0.00345406 0.13035586 0.86964414],2112.129666065434,2128.4541281963952,4,103704,24.0,8,0.0,False,False,0.0030038044004093395,457.0276393651149
3507,-16.32503250027912,[0.00349079 1.        ],[0.00349079 0.00349079 0.13038956 0.86961044],2140.1787689364623,2156.5038014367415,6,103730,24.0,12,0.0,False,False,0.003035630398791413,457.2761777904366
3507,-16.32503250027912,[0.00346779 1.        ],[0.00346779 0.00346779 0.13217342 0.86782658],2144.410394889542,2160.7354273898213,7,104966,24.0,14,0.0,False,False,0.00045834960799981476,463.53218464629964
3507,-16.325032500279576,[0.00347281 1.        ],[0.00347281 0.00347281 0.1303965  0.8696035 ],2127.4983699953073,2143.823402495587,5,103720,24.0,10,0.0,False,False,0.003019968974232596,457.30051277076956
3507,-16.32503250028003,[0.00350884 1.        ],[0.00350884 0.00350884 0.13047303 0.86952697],2135.6244447348304,2151.9494772351104,7,103738,24.0,14,0.0,False,False,0.00045780893200545776,457.5689168688361
3507,-16.32503250028003,[0.00342917 1.        ],[0.00342917 0.00342917 0.13197001 0.86802999],2133.539323083199,2149.864355583479,5,105040,24.0,10,0.0,False,False,0.0029766222486690653,462.81883867935426
3507,-16.32503250028003,[0.00349126 1.        ],[0.00349126 0.00349126 0.13043457 0.86956543],2132.2357023741874,2148.5607348744675,6,103716,24.0,12,0.0,False,False,0.003035883011018082,457.43403536529945
3507,-16.325032500280486,[0.00347288 1.        ],[0.00347288 0.00347288 0.13041375 0.86958625],2122.5082195761797,2138.83325207646,5,103718,24.0,10,0.0,False,False,0.00301996728606701,457.3610239148322
3507,-16.32503250028094,[0.00349156 1.        ],[0.00349156 0.00349156 0.13034493 0.86965507],2145.2758656604433,2161.6008981607242,5,103736,24.0,12,0.0,False,False,0.003036448933128515,457.11966783473736
3507,-16.32503250028094,[0.00406673 1.        ],[0.00406673 0.00406673 0.13130026 0.86869974],2461.2278417968646,2477.5528742971455,43,106818,24.0,88,0.0,False,False,0.0005339627434976894,460.47000690290366
3507,-16.32503250028185,[0.00349073 1.        ],[0.00349073 0.00349073 0.13045661 0.86954339],2123.048722871758,2139.37375537204,6,103732,24.0,12,0.0,False,False,0.003035337792383316,457.5113471487748
3510,-16.326742632918013,[0.00349095 1.        ],[0.00349095 0.00349095 0.13040998 0.86959002],2143.0084915864277,2159.3352342193457,5,103840,26.0,12,0.0,False,False,0.00303569319963368,457.73903367347805
3510,-16.326742632918922,[0.00345346 1.        ],[0.00345346 0.00345346 0.1304563  0.8695437 ],2112.3720886630913,2128.69883129601,4,103838,26.0,8,0.0,False,False,0.0004505251515527624,457.9016277499846
3510,-16.326742632920286,[0.003564 1.      ],[0.003564   0.003564   0.13047956 0.86952044],2183.1155077084986,2199.442250341419,10,103816,24.0,20,0.0,False,False,0.00046502887444957447,457.9832596778329
3510,-16.32674263292074,[0.00356785 1.        ],[0.00356785 0.00356785 0.13047514 0.86952486],2188.1322267537785,2204.458969386699,6,103816,26.0,20,0.0,False,False,0.003102334964004913,457.96775581209323
3510,-16.32674263292347,[0.00349059 1.        ],[0.00349059 0.00349059 0.13049962 0.86950038],2133.919432303503,2150.2461749364265,6,103822,25.0,12,0.0,False,False,0.0030350690383943025,458.05366627580446
3511,-16.32731235233632,[0.00338469 1.        ],[0.00338469 0.00338469 0.13159488 0.86840512],2123.5480558347103,2139.8753681870467,3,105416,26.0,6,0.0,False,False,0.002939278175425218,462.0296106453664
3512,-16.327881909509415,[0.00338153 1.        ],[0.00338153 0.00338153 0.13136202 0.86863798],2126.74856930575,2143.0764512152596,3,105544,26.0,6,0.0,False,False,0.0029373237095533513,461.3434286156929
3512,-16.327881909510324,[0.00345255 1.        ],[0.00345255 0.00345255 0.13136617 0.86863383],2156.077349038824,2172.4052309483345,7,105574,26.0,14,0.0,False,False,0.0004535488790167334,461.3579927814373
3518,-16.331295850595325,[0.00407997 1.        ],[0.00407997 0.00407997 0.1299511  0.8700489 ],2491.3751369534857,2507.706432804081,46,108138,26.0,94,0.0,False,False,0.003549775071054816,457.1679542215617
3518,-16.331295850595325,[0.00428727 1.        ],[0.00428727 0.00428727 0.12985781 0.87014219],2619.360747369821,2635.6920432204165,59,108204,26.0,118,0.0,False,False,0.0037305364061422973,456.8397805152019
3519,-16.331864274644886,[0.00437305 1.        ],[0.00437305 0.00437305 0.16292586 0.83707414],2084.747423038824,2101.0792873134687,4,82208,20.0,8,0.0,False,False,0.0036605701901709074,573.3360928868624
3521,-16.333000638311205,[0.00381207 1.        ],[0.00381207 0.00381207 0.12955384 0.87044616],2405.6934385721315,2422.0264392104427,31,108340,26.0,64,0.0,False,False,0.0033182044029605507,456.159062653842
3522,-16.333568578116683,[0.00335301 1.        ],[0.00335301 0.00335301 0.12919524 0.87080476],2148.4498666943964,2164.783435272513,6,108440,26.0,12,0.0,False,False,0.0029198138369879154,455.02561835803385
3525,-16.33527143049605,[0.0038582 1.       ],[0.0038582  0.0038582  0.12949755 0.87050245],2430.095880377305,2446.431151807801,35,108600,26.0,70,0.0,False,False,0.003358568376452675,456.4788710459877
3527,-16.33640586047204,[0.00496254 1.        ],[0.00496254 0.00496254 0.13012677 0.86987323],2899.6373131893397,2915.9737190498117,95,108654,26.0,196,0.0,False,False,0.004316782122333837,458.95712365049275
3530,-16.3381062998551,[0.00333107 1.        ],[0.00333107 0.00333107 0.12899624 0.87100376],2161.6182468651728,2177.956353165028,4,108854,26.0,10,0.0,False,False,0.0004296951496803734,455.35671940506074
3531,-16.338672791856425,[0.00558106 1.        ],[0.00558106 0.00558106 0.13000096 0.86999904],3236.5102652386972,3252.8489380305537,133,108904,26.0,268,0.0,False,False,0.0007255434431612216,459.0333877036178
3534,-16.34037130575689,[0.00332631 1.        ],[0.00332631 0.00332631 0.12882792 0.87117208],2166.3748129596484,2182.7151842654052,5,109100,26.0,10,0.0,False,False,0.00042852111652396887,455.27788529708334
3535,-16.34093715666131,[0.00382756 1.        ],[0.00382756 0.00382756 0.1290906  0.8709094 ],2408.8394561045548,2425.180393261216,34,109234,26.0,68,0.0,False,False,0.003333460460071445,456.3352730676984
3538,-16.342633749441575,[0.00331975 1.        ],[0.00331975 0.00331975 0.12864668 0.87135332],2158.3655952400877,2174.7082289895293,5,109436,26.0,10,0.0,False,False,0.0028926739102611084,455.15194519868305
3539,-16.343198960691097,[0.0033859 1.       ],[0.0033859  0.0033859  0.12857591 0.87142409],2184.3352369755466,2200.6784359362377,9,109572,26.0,18,0.0,False,False,0.0004353453763307028,455.0301546981515
3539,-16.34319896069246,[0.00333273 1.        ],[0.00333273 0.00333273 0.12840137 0.87159863],2164.5213052510667,2180.864504211759,6,109610,26.0,12,0.0,False,False,0.0004279264800549013,454.41245829054463
3542,-16.3448936366849,[0.00509405 1.        ],[0.00509405 0.00509405 0.12924581 0.87075419],3015.6659386639726,3032.0108323006575,107,109834,26.0,216,0.0,False,False,0.004435666250458032,457.788673910912
3543,-16.345458209732442,[0.0037097 1.       ],[0.0037097  0.0037097  0.12863004 0.87136996],2369.1778172691857,2385.523275478918,27,109874,26.0,56,0.0,False,False,0.0004771793685265099,455.7362459187877
3544,-16.34602262344697,[0.00329336 1.        ],[0.00329336 0.00329336 0.12823974 0.87176026],2160.437098553213,2176.78312117666,4,109918,26.0,8,0.0,False,False,0.00042234015643833803,454.48163303242956
3544,-16.346022623449244,[0.00341294 1.        ],[0.00341294 0.00341294 0.12840933 0.87159067],2204.3123091257594,2220.6583317492086,11,109964,26.0,22,0.0,False,False,0.0029746824443229775,455.08264798856175
3547,-16.347714909546994,[0.00364695 1.        ],[0.00364695 0.00364695 0.12819723 0.87180277],2341.0348319457876,2357.3825468553346,25,110284,26.0,50,0.0,False,False,0.0004675285980630196,454.71555719654395
3558,-16.35390773645213,[0.00412116 1.        ],[0.00412116 0.00412116 0.15296375 0.84703625],2128.9485395039546,2145.3024472404068,5,88640,22.0,10,0.0,False,False,0.0006303887548187379,544.2450356696932
3578,-16.365118528136463,[0.0042386 1.       ],[0.0042386  0.0042386  0.15532064 0.84467936],2162.0709040213137,2178.43602254945,6,87576,22.0,14,0.0,False,False,0.0035802614506339476,555.7372656439352
3602,-16.378489051472116,[0.00368958 1.        ],[0.00368958 0.00368958 0.13917429 0.86082571],2184.9817510906505,2201.3602401421226,6,100716,24.0,12,0.0,False,False,0.003176087534114304,501.3058095445255
3613,-16.384587462296622,[0.00402997 1.        ],[0.00402997 0.00402997 0.14852122 0.85147878],2165.0544067858154,2181.438994248112,6,92482,22.0,12,0.0,False,False,0.0005985365513797449,536.6071547797337
3624,-16.390667334324917,[0.00395561 1.        ],[0.00395561 0.00395561 0.1469736  0.8530264 ],2166.170250973599,2182.560918307924,4,93538,22.0,8,0.0,False,False,0.0005813704862433881,532.6323317109627
3624,-16.390667334326736,[0.00399837 1.        ],[0.00399837 0.00399837 0.14707265 0.85292735],2189.8937071537794,2206.284374488106,6,93488,22.0,12,0.0,False,False,0.0005880514960022968,532.9912999677478
3624,-16.3906673343281,[0.00434072 1.        ],[0.00434072 0.00434072 0.14714814 0.85285186],2335.608769126778,2351.999436461106,23,93556,22.0,46,0.0,False,False,0.0037019874933706064,533.2648452264831
3641,-16.400027296350345,[0.0037079 1.       ],[0.0037079  0.0037079  0.13689094 0.86310906],2246.924672308809,2263.3246996051594,10,103320,24.0,20,0.0,False,False,0.0005075776058148402,498.4199041649329
3699,-16.43163558366541,[0.00374701 1.        ],[0.00374701 0.00374701 0.13621695 0.86378305],2216.686905651769,2233.1185412354343,5,101254,24.0,10,0.0,False,False,0.0032366058697529017,503.8664827825049
3711,-16.438113322120444,[0.00342839 1.        ],[0.00342839 0.00342839 0.12861006 0.87138994],2234.826326444218,2251.2644397663385,4,110460,26.0,8,0.0,False,False,0.0029874648829039895,477.2719259222405
3718,-16.44188233656223,[0.0036518 1.       ],[0.0036518  0.0036518  0.13285994 0.86714006],2213.2941286346877,2229.73601097125,4,103894,24.0,8,0.0,False,False,0.0004851777840737161,493.9732516532057
3719,-16.44242018785144,[0.00366498 1.        ],[0.00366498 0.00366498 0.13254751 0.86745249],2227.772536427124,2244.2149566149756,5,104066,24.0,10,0.0,False,False,0.0004857842296633946,492.944202660191
3720,-16.442957894537358,[0.0038102 1.       ],[0.0038102  0.0038102  0.13246264 0.86753736],2314.899055591139,2331.3420134856765,10,104194,24.0,26,0.0,False,False,0.0005047091865261265,492.76102924171283
3721,-16.4434954566932,[0.00345936 1.        ],[0.00345936 0.00345936 0.12767522 0.87232478],2266.5831510795842,2283.0266465362774,7,111408,26.0,14,0.0,False,False,0.003017682473423932,475.07950532933916
3722,-16.44403287440491,[0.0034208 1.       ],[0.0034208  0.0034208  0.12740573 0.87259427],2249.4015175016,2265.845550376005,5,111582,26.0,10,0.0,False,False,0.00043582984686426544,474.20411566883195
3724,-16.445107276795625,[0.00371845 1.        ],[0.00371845 0.00371845 0.13169062 0.86830938],2268.8797051030183,2285.324812379814,9,104748,24.0,18,0.0,False,False,0.0004896847434436109,490.41587859616334
3729,-16.44779076035593,[0.00375819 1.        ],[0.00375819 0.00375819 0.13110502 0.86889498],2296.9530535904364,2313.4008443507923,12,105290,24.0,24,0.0,False,False,0.003265473863790808,488.8906239853078
3754,-16.461154434294258,[0.00356667 1.        ],[0.00356667 0.00356667 0.1253166  0.8746834 ],2273.625938326231,2290.087092760525,8,109514,26.0,16,0.0,False,False,0.0004469626109879945,470.4385108231978
3755,-16.461687128394715,[0.00406472 1.        ],[0.00406472 0.00406472 0.12528798 0.87471202],2553.7797641924994,2570.241451320894,36,109700,26.0,74,0.0,False,False,0.0005092607912919869,470.4563524596653
3757,-16.46275209114674,[0.00350023 1.        ],[0.00350023 0.00350023 0.12458776 0.87541224],2245.2897789922836,2261.7525310834303,5,110050,26.0,10,0.0,False,False,0.0004360854540115841,468.0762051710889
3757,-16.462752091147195,[0.00354229 1.        ],[0.00354229 0.00354229 0.12501101 0.87498899],2263.5977494718472,2280.0605015629944,7,109816,26.0,14,0.0,False,False,0.00044282513087119793,469.66638081252006
3760,-16.464348472767597,[0.00355502 1.        ],[0.00355502 0.00355502 0.12397606 0.87602394],2283.790222794029,2300.2545712667966,9,110576,26.0,18,0.0,False,False,0.00044073747687279924,466.14996701221503
3765,-16.467006280469377,[0.00349133 1.        ],[0.00349133 0.00349133 0.12257338 0.87742662],2268.904185269045,2285.371191549514,7,111648,26.0,14,0.0,False,False,0.0030633857715904648,461.4887935636373
4023,-16.469518970558056,[3.49205665e-04 1.00000000e+00],[4.56017313e-03 3.47201240e-04 4.77661277e-04 9.99522339e-01],2837.3494382766557,2853.818957247214,43,1391730,294.0,88,0.0,False,False,0.00034703539493857716,1.9216313172323958
3770,-16.469660560882858,[0.00343831 1.        ],[0.00343831 0.00343831 0.1215867  0.8784133 ],2259.932608618222,2276.4022691791047,5,112410,26.0,10,0.0,False,False,0.0030202538924745917,458.381862871748
3771,-16.470190994516088,[0.00341901 1.        ],[0.00341901 0.00341901 0.12149381 0.87850619],2245.912536288772,2262.382727283288,4,112518,26.0,8,0.0,False,False,0.0030036201475190615,458.15315294647434
3774,-16.471781451857623,[0.00340028 1.        ],[0.00340028 0.00340028 0.12059617 0.87940383],2254.3844240574876,2270.8562055093453,4,113226,26.0,8,0.0,False,False,0.00041006063922622584,455.1299503541459
3780,-16.474958577223788,[0.00341202 1.        ],[0.00341202 0.00341202 0.11943926 0.88056074],2273.765588072275,2290.240546649499,6,114126,26.0,12,0.0,False,False,0.0030044893398506593,451.4804198478937
3781,-16.475487607781815,[0.0034371 1.       ],[0.0034371  0.0034371  0.11902742 0.88097258],2295.2904279720283,2311.76591557981,8,114428,26.0,16,0.0,False,False,0.0004091086318501739,450.04265809396077
3782,-16.47601649843864,[0.00336403 1.        ],[0.00336403 0.00336403 0.11867147 0.88132853],2257.9801246034917,2274.4561411019304,4,114684,26.0,8,0.0,False,False,0.0029648124294593477,448.8154820306932
3786,-16.478130663565025,[0.00335016 1.        ],[0.00335016 0.00335016 0.11807025 0.88192975],2255.518800144967,2271.996930808532,4,115278,28.0,8,0.0,False,False,0.00039555447899691044,447.01395355785826
3789,-16.479714822038204,[0.00333679 1.        ],[0.00333679 0.00333679 0.11738372 0.88261628],2261.569966102308,2278.0496809243464,4,115830,28.0,8,0.0,False,False,0.0029451022235055667,444.7669314648523
3794,-16.48235230099226,[0.00331289 1.        ],[0.00331289 0.00331289 0.11535507 0.88464493],2266.203942621914,2282.686294922906,5,117390,28.0,10,0.0,False,False,0.0029307301419887882,437.65715420304775
3805,-16.488142540589706,[0.00358326 1.        ],[0.00358326 0.00358326 0.11384735 0.88615265],2473.857944645135,2490.3460871857246,24,118914,28.0,48,0.0,False,False,0.0004079448839531976,433.1891854616573
3817,-16.494440105493595,[0.00320211 1.        ],[0.00320211 0.00320211 0.11068494 0.88931506],2275.27140296822,2291.7658430737138,4,121576,28.0,8,0.0,False,False,0.002847686663317466,422.4844069450498
3819,-16.49548777444852,[0.00320557 1.        ],[0.00320557 0.00320557 0.11011838 0.88988162],2283.17553484948,2299.6710226239284,5,122100,28.0,10,0.0,False,False,0.0003529920971496769,420.54210424548967
3819,-16.495487774450794,[0.0031718 1.       ],[0.0031718  0.0031718  0.10995331 0.89004669],2260.8669365707638,2277.3624243452145,3,122202,28.0,6,0.0,False,False,0.0028230478937261876,419.911674483595
3820,-16.49601140319828,[0.00320114 1.        ],[0.00320114 0.00320114 0.10987783 0.89012217],2289.283051923877,2305.779063327075,5,122300,28.0,10,0.0,False,False,0.0028494099015093552,419.73329694367976
